
Page: 1                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed: Oct 17 2018 17:18:05
==============================================================================================================
SN:290_004.18 Shot: 1139 Jug: 057 Mass: 278 Ctr:  76 ROT: 290.0410 ZT: 289.5990(2018) CT: 290.0294 CL:    15
NCHAN:4096   Live:    15.0   True:    16.7   Delta: 0.4362   Rate:500610   Gain: 0.50021   Zero: -0.17000
124  1884.0   1887.4  1891.0  943.90      471   15.9   1.00   2.035e+5  1.65  1.979e+3     No
125  1898.0   1901.9  1907.0  951.16     1036    8.9   1.04   4.509e+5  1.83  2.818e+3     No
125  1898.0   1901.9  1907.0  951.16     1036    8.9   1.04   4.509e+5  1.83  2.818e+3     No
126  1938.0   1944.7  1950.0  972.58      748   14.8   1.00   3.324e+5  1.85  3.219e+3     No
126  1938.0   1944.7  1950.0  972.58      748   14.8   1.00   3.324e+5  1.85  3.219e+3     No
127  1963.0   1967.8  1972.0  984.11      736   12.3   1.00   3.309e+5  1.86  2.518e+3     No
127  1963.0   1967.8  1972.0  984.11      736   12.3   1.00   3.309e+5  1.86  2.518e+3     No
128  1973.0   1980.2  1988.0  990.32     2189    5.8   1.00   9.892e+5  1.86  5.111e+3     No
128  1973.0   1980.2  1988.0  990.32     2189    5.8   1.00   9.892e+5  1.86  5.111e+3     No
129  1991.0   1994.8  1998.0  997.61      143   50.0   1.00   6.516e+4  1.69  1.470e+3     No
129  1991.0   1994.8  1998.0  997.61      143   50.0   1.00   6.516e+4  1.69  1.470e+3     No
130  2005.0   2008.8  2013.0 1004.62      204   36.7   1.00   9.359e+4  1.70  1.669e+3     No
130  2005.0   2008.8  2013.0 1004.62      204   36.7   1.00   9.359e+4  1.70  1.669e+3     No
131  2028.0   2032.6  2039.0 1016.52      330   28.4   1.00   1.531e+5  1.88  2.423e+3     No
131  2028.0   2032.6  2039.0 1016.52      330   28.4   1.00   1.531e+5  1.88  2.423e+3     No
132  2040.0   2044.1  2047.0 1022.30      261   27.3   1.00   1.220e+5  1.71  1.628e+3     No
132  2040.0   2044.1  2047.0 1022.30      261   27.3   1.00   1.220e+5  1.71  1.628e+3     No
133  2056.0   2063.6  2067.0 1032.02      446   20.6   1.00   2.096e+5  1.90  2.399e+3     No
133  2056.0   2063.6  2067.0 1032.02      446   20.6   1.00   2.096e+5  1.90  2.399e+3     No
134  2085.0   2091.2  2100.0 1045.84      420   29.6   1.68   2.000e+5  1.91  2.995e+3    Yes
134  2085.0   2091.2  2100.0 1045.84      420   29.6   1.68   2.000e+5  1.91  2.995e+3    Yes
135  2117.0   2123.4  2131.0 1061.94      250   38.7   1.00   1.208e+5  1.92  2.426e+3     No
135  2117.0   2123.4  2131.0 1061.94      250   38.7   1.00   1.208e+5  1.92  2.426e+3     No
136  2143.0   2146.2  2148.0 1073.34       86   62.9   1.00   4.238e+4  1.75  9.600e+2     No
136  2143.0   2146.2  2148.0 1073.34       86   62.9   1.00   4.238e+4  1.75  9.600e+2     No
137  2166.0   2170.5  2176.0 1085.52      167   46.5   1.00   8.252e+4  1.76  1.772e+3     No
137  2166.0   2170.5  2176.0 1085.52      167   46.5   1.00   8.252e+4  1.76  1.772e+3     No
138  2178.0   2183.6  2190.0 1092.05      763   12.1   1.00   3.788e+5  1.95  2.558e+3     No
138  2178.0   2183.6  2190.0 1092.05      763   12.1   1.00   3.788e+5  1.95  2.558e+3     No
139  2196.0   2199.8  2204.0 1100.18      322   21.4   1.00   1.612e+5  1.77  1.511e+3     No
139  2196.0   2199.8  2204.0 1100.18      322   21.4   1.00   1.612e+5  1.77  1.511e+3     No
140  2252.0   2258.7  2264.0 1129.62      463   18.6   1.00   2.375e+5  1.97  2.109e+3     No
140  2252.0   2258.7  2264.0 1129.62      463   18.6   1.00   2.375e+5  1.97  2.109e+3     No
141  2295.0   2299.7  2303.0 1150.14      487   18.6   1.19   2.539e+5  1.99  1.617e+3     No
141  2295.0   2299.7  2303.0 1150.14      487   18.6   1.19   2.539e+5  1.99  1.617e+3     No
142  2303.0   2307.4  2318.0 1154.00      466   20.3   1.65   2.436e+5  1.99  2.584e+3     No
142  2303.0   2307.4  2318.0 1154.00      466   20.3   1.65   2.436e+5  1.99  2.584e+3     No
143  2336.0   2344.3  2353.0 1172.46      543   22.4   1.00   2.884e+5  2.01  2.903e+3     No
143  2336.0   2344.3  2353.0 1172.46      543   22.4   1.00   2.884e+5  2.01  2.903e+3     No
144  2361.0   2367.6  2374.0 1184.08     1147    8.6   1.00   6.132e+5  2.02  2.996e+3     No
144  2361.0   2367.6  2374.0 1184.08     1147    8.6   1.00   6.132e+5  2.02  2.996e+3     No
145  2374.0   2380.1  2384.0 1190.33      221   35.7   1.00   1.188e+5  2.02  1.670e+3     No
145  2374.0   2380.1  2384.0 1190.33      221   35.7   1.00   1.188e+5  2.02  1.670e+3     No
146  2389.0   2392.8  2394.0 1196.71      228   30.3   1.00   1.234e+5  2.03  1.000e+3     No
146  2389.0   2392.8  2394.0 1196.71      228   30.3   1.00   1.234e+5  2.03  1.000e+3     No
147  2394.0   2399.8  2406.0 1200.23     1121    7.0   1.00   6.062e+5  2.03  2.739e+3    Yes
147  2394.0   2399.8  2406.0 1200.23     1121    7.0   1.00   6.062e+5  2.03  2.739e+3    Yes
148  2408.0   2414.3  2419.0 1207.46      378   21.3   1.00   2.054e+5  2.04  1.835e+3    Yes
148  2408.0   2414.3  2419.0 1207.46      378   21.3   1.00   2.054e+5  2.04  1.835e+3    Yes
149  2419.0   2426.2  2431.0 1213.42      728   12.2   1.00   3.970e+5  2.04  2.369e+3     No
149  2419.0   2426.2  2431.0 1213.42      728   12.2   1.00   3.970e+5  2.04  2.369e+3     No
150  2463.0   2467.5  2472.0 1234.08      448   16.5   1.00   2.477e+5  2.06  1.582e+3     No
150  2463.0   2467.5  2472.0 1234.08      448   16.5   1.00   2.477e+5  2.06  1.582e+3     No
151  2473.0   2477.2  2481.0 1238.95       85   74.6   1.00   4.716e+4  1.86  1.130e+3     No
151  2473.0   2477.2  2481.0 1238.95       85   74.6   1.00   4.716e+4  1.86  1.130e+3     No
152  2480.0   2490.0  2494.0 1245.31      206   42.4   1.00   1.150e+5  2.06  2.020e+3     No
152  2480.0   2490.0  2494.0 1245.31      206   42.4   1.00   1.150e+5  2.06  2.020e+3     No
153  2494.0   2498.1  2500.0 1249.37      176   33.5   1.00   9.861e+4  1.87  9.660e+2     No
153  2494.0   2498.1  2500.0 1249.37      176   33.5   1.00   9.861e+4  1.87  9.660e+2     No
154  2500.0   2503.6  2508.0 1252.13      165   35.9   1.00   9.264e+4  1.87  1.202e+3     No
154  2500.0   2503.6  2508.0 1252.13      165   35.9   1.00   9.264e+4  1.87  1.202e+3     No
155  2510.0   2516.3  2521.0 1258.46      461   19.8   1.79   2.590e+5  2.07  1.885e+3     No
155  2510.0   2516.3  2521.0 1258.46      461   19.8   1.79   2.590e+5  2.07  1.885e+3     No
156  2551.0   2555.2  2558.0 1277.96      195   30.9   1.00   1.111e+5  1.89  1.130e+3     No
156  2551.0   2555.2  2558.0 1277.96      195   30.9   1.00   1.111e+5  1.89  1.130e+3     No
157  2563.0   2568.4  2571.0 1284.53       94   66.9   1.00   5.368e+4  1.89  1.109e+3     No
157  2563.0   2568.4  2571.0 1284.53       94   66.9   1.00   5.368e+4  1.89  1.109e+3     No
158  2571.0   2575.4  2579.0 1288.05      484   15.8   1.46   2.767e+5  2.10  1.443e+3     No
158  2571.0   2575.4  2579.0 1288.05      484   15.8   1.46   2.767e+5  2.10  1.443e+3     No
159  2585.0   2588.4  2591.0 1294.54      138   38.2   1.00   7.936e+4  1.90  8.620e+2     No
159  2585.0   2588.4  2591.0 1294.54      138   38.2   1.00   7.936e+4  1.90  8.620e+2     No
160  2626.0   2630.8  2636.0 1315.75      136   47.9   1.00   7.942e+4  2.12  1.239e+3     No
160  2626.0   2630.8  2636.0 1315.75      136   47.9   1.00   7.942e+4  2.12  1.239e+3     No
161  2664.0   2666.8  2670.0 1333.74      100   50.1   1.19   5.892e+4  1.93  7.230e+2     No
161  2664.0   2666.8  2670.0 1333.74      100   50.1   1.19   5.892e+4  1.93  7.230e+2     No
162  2692.0   2696.0  2699.0 1348.38      168   31.8   1.00   1.002e+5  1.94  8.790e+2     No
162  2692.0   2696.0  2699.0 1348.38      168   31.8   1.00   1.002e+5  1.94  8.790e+2     No
163  2722.0   2725.3  2729.0 1363.01      290   24.3   2.29   1.744e+5  1.95  9.440e+2     No
163  2722.0   2725.3  2729.0 1363.01      290   24.3   2.29   1.744e+5  1.95  9.440e+2     No
164  2746.0   2754.7  2765.0 1377.75     1000   10.5   1.00   6.059e+5  2.16  2.616e+3     No
164  2746.0   2754.7  2765.0 1377.75     1000   10.5   1.00   6.059e+5  2.16  2.616e+3     No
165  2859.0   2864.6  2871.0 1432.69      624   11.4   1.00   3.928e+5  2.20  1.472e+3     No
165  2859.0   2864.6  2871.0 1432.69      624   11.4   1.00   3.928e+5  2.20  1.472e+3     No
166  2927.0   2931.3  2936.0 1466.06      432   14.4   1.75   2.782e+5  2.01  1.016e+3     No
166  2927.0   2931.3  2936.0 1466.06      432   14.4   1.75   2.782e+5  2.01  1.016e+3     No
167  2940.0   2944.9  2949.0 1472.85      113   45.1   1.00   7.349e+4  2.02  6.950e+2     No
167  2940.0   2944.9  2949.0 1472.85      113   45.1   1.00   7.349e+4  2.02  6.950e+2     No
168  2963.0   2966.9  2969.0 1483.85       47   83.8   1.00   3.061e+4  2.02  4.620e+2     No
168  2963.0   2966.9  2969.0 1483.85       47   83.8   1.00   3.061e+4  2.02  4.620e+2     No
169  2980.0   2990.0  2994.0 1495.41     1664    5.1   1.42   1.091e+6  2.24  2.612e+3     No
169  2980.0   2990.0  2994.0 1495.41     1664    5.1   1.42   1.091e+6  2.24  2.612e+3     No
170  2994.0   3001.1  3006.0 1500.98     2664    3.5   1.31   1.752e+6  2.24  3.478e+3     No
170  2994.0   3001.1  3006.0 1500.98     2664    3.5   1.31   1.752e+6  2.24  3.478e+3     No
171  3035.0   3042.1  3047.0 1521.52      275   22.2   1.00   1.838e+5  2.26  1.008e+3     No
171  3035.0   3042.1  3047.0 1521.52      275   22.2   1.00   1.838e+5  2.26  1.008e+3     No
172  3046.0   3053.6  3060.0 1527.22     1121    8.3   2.35   7.494e+5  2.26  1.910e+3     No
172  3046.0   3053.6  3060.0 1527.22     1121    8.3   2.35   7.494e+5  2.26  1.910e+3     No
173  3113.0   3116.6  3122.0 1558.73      142   33.2   1.17   9.711e+4  2.07  6.130e+2     No
173  3113.0   3116.6  3122.0 1558.73      142   33.2   1.17   9.711e+4  2.07  6.130e+2     No
174  3141.0   3147.7  3152.0 1574.31      130   39.5   1.00   8.987e+4  2.30  6.450e+2     No
174  3141.0   3147.7  3152.0 1574.31      130   39.5   1.00   8.987e+4  2.30  6.450e+2     No
175  3161.0   3169.8  3177.0 1585.36     1154    6.4   1.00   7.996e+5  2.30  1.884e+3     No
175  3161.0   3169.8  3177.0 1585.36     1154    6.4   1.00   7.996e+5  2.30  1.884e+3     No
176  3178.0   3183.7  3185.0 1592.34      105   44.8   1.00   7.321e+4  2.31  4.480e+2     No
176  3178.0   3183.7  3185.0 1592.34      105   44.8   1.00   7.321e+4  2.31  4.480e+2     No
177  3185.0   3192.7  3199.0 1596.82      954    6.1   1.06   6.657e+5  2.31  1.565e+3    Yes
177  3185.0   3192.7  3199.0 1596.82      954    6.1   1.06   6.657e+5  2.31  1.565e+3    Yes
178  3205.0   3209.1  3212.0 1605.03       88   42.7   1.00   6.171e+4  2.10  4.090e+2     No
178  3205.0   3209.1  3212.0 1605.03       88   42.7   1.00   6.171e+4  2.10  4.090e+2     No
179  3213.0   3216.8  3219.0 1608.86       67   50.4   1.00   4.717e+4  2.10  3.470e+2     No
179  3213.0   3216.8  3219.0 1608.86       67   50.4   1.00   4.717e+4  2.10  3.470e+2     No
180  3237.0   3240.4  3243.0 1620.69       60   55.7   1.00   4.292e+4  2.11  3.390e+2     No
180  3237.0   3240.4  3243.0 1620.69       60   55.7   1.00   4.292e+4  2.11  3.390e+2     No
181  3269.0   3274.3  3284.0 1637.63      185   31.0   1.01   1.326e+5  2.34  8.460e+2     No
181  3269.0   3274.3  3284.0 1637.63      185   31.0   1.01   1.326e+5  2.34  8.460e+2     No
182  3301.0   3306.9  3310.0 1653.97      153   28.3   1.00   1.104e+5  2.35  5.340e+2     No
182  3301.0   3306.9  3310.0 1653.97      153   28.3   1.00   1.104e+5  2.35  5.340e+2     No
183  3321.0   3329.8  3335.0 1665.39      325   17.2   1.00   2.365e+5  2.36  8.650e+2     No
183  3321.0   3329.8  3335.0 1665.39      325   17.2   1.00   2.365e+5  2.36  8.650e+2     No
184  3350.0   3355.4  3358.0 1678.21       84   43.7   1.00   6.181e+4  2.14  4.070e+2     No
184  3350.0   3355.4  3358.0 1678.21       84   43.7   1.00   6.181e+4  2.14  4.070e+2     No
185  3392.0   3396.6  3400.0 1698.80      167   22.0   1.00   1.238e+5  2.15  4.390e+2     No
185  3392.0   3396.6  3400.0 1698.80      167   22.0   1.00   1.238e+5  2.15  4.390e+2     No
186  3436.0   3441.3  3449.0 1721.17      562   12.1   2.55   4.219e+5  2.39  1.016e+3     No
186  3436.0   3441.3  3449.0 1721.17      562   12.1   2.55   4.219e+5  2.39  1.016e+3     No
187  3450.0   3453.6  3456.0 1727.33       59   49.8   1.00   4.488e+4  2.17  2.720e+2     No
187  3450.0   3453.6  3456.0 1727.33       59   49.8   1.00   4.488e+4  2.17  2.720e+2     No
188  3529.0   3533.3  3535.0 1767.19       50   54.9   1.00   3.848e+4  2.19  2.700e+2     No
188  3529.0   3533.3  3535.0 1767.19       50   54.9   1.00   3.848e+4  2.19  2.700e+2     No
189  3534.0   3539.7  3545.0 1770.37      553   10.6   2.14   4.258e+5  2.43  8.610e+2     No
189  3534.0   3539.7  3545.0 1770.37      553   10.6   2.14   4.258e+5  2.43  8.610e+2     No
190  3555.0   3564.3  3569.0 1782.68      307   15.6   1.00   2.381e+5  2.43  6.810e+2     No
190  3555.0   3564.3  3569.0 1782.68      307   15.6   1.00   2.381e+5  2.43  6.810e+2     No
191  3645.0   3649.5  3652.0 1825.30       41   65.3   1.00   3.270e+4  2.23  2.110e+2     No
191  3645.0   3649.5  3652.0 1825.30       41   65.3   1.00   3.270e+4  2.23  2.110e+2     No
192  3671.0   3676.8  3680.0 1838.97       61   51.2   1.00   4.920e+4  2.23  2.500e+2     No
192  3671.0   3676.8  3680.0 1838.97       61   51.2   1.00   4.920e+4  2.23  2.500e+2     No
193  3698.0   3705.0  3710.0 1853.07      233   16.8   1.00   1.880e+5  2.48  4.710e+2     No
193  3698.0   3705.0  3710.0 1853.07      233   16.8   1.00   1.880e+5  2.48  4.710e+2     No
194  3769.0   3776.0  3782.0 1888.59      437   11.4   1.80   3.584e+5  2.50  6.650e+2     No
194  3769.0   3776.0  3782.0 1888.59      437   11.4   1.80   3.584e+5  2.50  6.650e+2     No
195  3813.0   3820.6  3825.0 1910.90      295   12.3   1.00   2.452e+5  2.51  4.770e+2     No
195  3813.0   3820.6  3825.0 1910.90      295   12.3   1.00   2.452e+5  2.51  4.770e+2     No
196  3854.0   3863.7  3870.0 1932.47      121   29.4   1.00   1.014e+5  2.29  3.550e+2     No
196  3854.0   3863.7  3870.0 1932.47      121   29.4   1.00   1.014e+5  2.29  3.550e+2     No
197  3878.0   3884.3  3887.0 1942.74      105   24.3   1.00   8.901e+4  2.53  2.230e+2     No
197  3878.0   3884.3  3887.0 1942.74      105   24.3   1.00   8.901e+4  2.53  2.230e+2     No
198  3919.0   3926.0  3931.0 1963.63       68   40.5   1.00   5.827e+4  2.55  2.260e+2     No
198  3919.0   3926.0  3931.0 1963.63       68   40.5   1.00   5.827e+4  2.55  2.260e+2     No
199  4028.0   4037.7  4042.0 2019.48      517    7.4   1.35   4.519e+5  2.58  6.420e+2     No
199  4028.0   4037.7  4042.0 2019.48      517    7.4   1.35   4.519e+5  2.58  6.420e+2     No
200  4077.0   4082.2  4084.0 2041.77       47   39.2   1.00   4.150e+4  2.35  1.180e+2     No
200  4077.0   4082.2  4084.0 2041.77       47   39.2   1.00   4.150e+4  2.35  1.180e+2     No
201  4084.0   4089.4  4092.0 2045.33      203   22.7   4.73   1.802e+5  2.60  3.010e+2     No
201  4084.0   4089.4  4092.0 2045.33      203   22.7   4.73   1.802e+5  2.60  3.010e+2     No

Line   Nuclide   Isotope   Meta      DPM@ZT       DPM@CT        Atoms@ZT       Error      Accept  Comment
   Energy      DPM@ZT             Fraction   Error   StdDev

  1      BE           7            1.3760E+08    1.3680E+08    1.5230E+13       0.90        u      

   477.29      1.3755E+08            1.00     0.90     0.00
  2      BR          82            4.1780E+06    3.4020E+06    1.2770E+10       6.50        u      

   556.75      6.0079E+05           19.86    36.80   -16.20
   618.10      4.1772E+06            0.88     2.90     0.00
   828.78      7.0150E+06            0.42     2.90    14.00
  1045.80      8.3972E+05            4.66    29.60   -13.40
   776.52      3.2936E+05          102.27   100.00   -11.70
  3      MO          99            6.8490E+05    6.1360E+05    3.9090E+09      53.50        u      

   182.13      3.7729E+06            0.05     6.10    13.40
   741.02      6.8477E+05            1.00    53.50     0.00
  4      RU         103            4.4890E+05    4.4540E+05    3.6590E+10      21.30        u      

   495.81      4.4877E+05            1.00    21.30     0.00
  5      RU         106            8.1530E+07    8.1470E+07    6.3080E+13       5.20        u      

   621.76      8.1515E+07            1.00     5.20     0.00
  6      SB         127            4.7680E+07    4.4080E+07    3.8130E+11       6.60        u      

   410.61      6.3022E+06            8.38    24.90   -26.30
   444.27      2.1341E+07            2.29     6.40   -19.40
   475.55      1.6901E+07           11.64     6.00   -30.60
   604.77      4.0630E+07            1.17     3.00    -5.70
   684.54      1.2536E+07           60.93    15.30   -18.40
   783.91      4.9069E+07            0.97    11.10     2.50
  7      I         131            6.1470E+05    5.9200E+05    1.0270E+10      10.70        u      

   364.33      6.1457E+05            1.00    10.70     0.00
  8      I         132            7.1380E+05    6.4950E+05    4.7500E+09      39.80        u      

   523.83      5.5065E+06            0.10     5.30    16.50
   665.94      8.1509E+05            0.65     6.80     1.80
   954.62      1.5226E+05            4.69   100.00    -3.70
  9      XE         135            1.2550E+06    5.6540E+05    9.8850E+08      10.00        u      

   248.90      1.2544E+06            1.00    10.00     0.00
   606.90      1.0052E+08            0.00     1.20    79.10
  10      LA         140            7.9010E+05    6.5980E+05    2.7540E+09      14.70        u      

   432.63      4.9108E+07            0.02     4.70    21.10
   487.06      5.3863E+05            1.47    23.00    -2.00
   815.78      6.3581E+05            1.24    26.00    -0.90
   867.46      3.7517E+06            0.21    21.30     3.70
  1596.80      8.3539E+05            0.95     6.10     0.90
  11      PM         151            2.0940E+06    1.6220E+06    5.1450E+09      23.40        u      

   178.53      6.7270E+06            0.14    13.50     5.10
   275.87      2.9859E+06            0.70    31.90     0.90
   338.96      1.8979E+06            0.84    20.50    -0.50
   346.42      5.0341E+07            0.02     4.30    22.50
   444.27      9.3713E+05            0.08     6.40   -19.40
  12      TB         160            1.5580E+07    1.5510E+07    2.3390E+12       3.00        u      

    87.76      1.5574E+07            1.00     4.70     0.00
   300.04      1.5574E+07            0.50     1.10     0.00
   880.28      1.2337E+06           61.49    43.30   -26.80
  1200.20      2.5800E+07            0.59     7.00     5.70
  13      TB         161            3.1440E+06    3.0090E+06    4.5120E+10      29.90        u      

    58.26      3.1432E+06            0.01     7.40     0.00
    74.90      3.6163E+06            0.87    17.80     0.70
    48.93      1.2788E+06            2.46   100.00    -1.50
  14      W         187            4.4830E+06    3.3090E+06    9.2720E+09      13.70        u      

    72.67      3.0733E+06            1.46    26.30    -1.70
   130.71      4.4818E+06            0.05     1.80     0.00
   480.53      4.7486E+06            0.94     7.40     0.80
   618.10      4.4818E+06            0.12     2.90     0.00
   684.54      1.1785E+06            3.42    15.30   -18.40
  15      TL         200            1.1050E+06    8.3640E+05    2.4940E+09      39.30        u      

   581.11      2.0599E+06            0.54    20.70     2.20
   828.78      1.8546E+06            0.05     2.90    14.00
  1207.50      9.0695E+05            1.22    21.30    -1.00
  16      PB         211            2.3630E+12    1.3670E+07    1.2300E+14      11.90        u      

   404.83      2.3622E+12            1.00    11.90     0.00
  17      TH         227            1.5200E+08    1.4950E+08    5.9090E+12      19.90        u      

   267.91      1.5529E+08            0.98    18.30     0.10
   338.96      1.3774E+08            0.26    20.50    -0.50
   444.27      6.8012E+07            0.06     6.40   -19.40
  18      TH         228            6.6950E+09    4.6430E+09    9.7150E+15       3.60        u      

   130.71      6.6931E+09            0.95     1.80     0.00
  19      PA         231            7.0450E+08    1.7440E+08    1.7510E+19       4.70        u      

   300.04      7.0433E+08            0.50     1.10     0.00
   302.33      3.5280E+08            1.83     3.60   -27.50
  20      U         237            6.0280E+06    5.7640E+06    8.4510E+10      12.10        u      

    58.26      6.0263E+06            0.39     7.40     0.00
    97.12      6.0263E+06            1.00     7.40     0.00
   206.46      6.0263E+06            0.45     2.50     0.00
  21      NP         239            2.0480E+07    1.8010E+07    1.0020E+11       2.10        u      

   228.44      2.3690E+06           16.68    34.30   -22.30
   278.79      2.0474E+07            1.00     2.10     0.00


Page:7                 anlresprint.php, Ver 1.4, 25FEB2011                 Printed:Oct 17 2018 17:18:09
==============================================================================================================
SN:290_004.18 Shot: 1139 Jug: 057 Mass: 278 Ctr:  76 ROT: 290.0410 ZT: 289.5990(2018) CT: 290.0294 CL:    15
NCHAN:4096   Live:    15.0   True:    16.7   Delta: 0.4362   Rate:500610   Gain: 0.50021   Zero: -0.17000
Type:  3  User: 76  Gain:  0  Pos:  5  Shelf: 18   LP Prog/Yr/Seq:0/0/0  Timestamp: 2018-10-17 01:01:04.0
Count acc/rej: default    QAStatus: pending    QA'd by: 00    QA Time:     QA Comm:  
--------------------------------------------------------------------------------------------------------------

==============================================================================================================
Analysis Results:

Analysis Code: gamanal  Peaks: 201  Overall QA:    0.00  Library: 9  CD: 71  Timestamp:2018-10-17 01:04:12.0 
Analysis ZT: 289.5990      AnalysisZY: 2018     Original: Yes     Comment: 

Peak  Start Centroid     End  Energy  NetArea  Error   Qfit Gammas/Min  FWHM  Integral Identified
  1   111.0    116.8   122.0   58.26    15525    7.4   8.76   4.867e+6  0.76  1.162e+5    Yes
  2   140.0    145.6   147.0   72.67     1362   26.2   1.00   2.444e+5  0.72  6.863e+4    Yes
  3   147.0    150.1   152.0   74.90     2041   17.8   1.00   3.393e+5  0.72  5.265e+4    Yes
  4   172.0    175.8   177.0   87.76    15384    4.7   2.07   1.713e+6  0.82  7.291e+4    Yes
  5   175.0    177.2   180.0   88.45     3038    1.9   1.14   3.346e+5  0.82  7.328e+4     No
  6   187.0    194.5   197.0   97.12     8946    7.4   1.00   9.222e+5  0.84  1.164e+5    Yes
  7   232.0    236.0   237.0  117.88     1432   44.7   1.00   1.288e+5  0.88  7.384e+4     No
  8   237.0    239.1   242.0  119.45     5073   13.1   1.00   4.519e+5  0.88  7.750e+4     No
  9   243.0    247.8   250.0  123.76     1897   26.7   1.00   1.665e+5  0.89  9.884e+4     No
 10   255.0    261.6   269.0  130.71    70768    1.8   1.45   6.226e+6  0.90  2.574e+5    Yes
 11   307.0    311.1   314.0  155.44     1291   40.0   1.00   1.145e+5  0.94  9.403e+4     No
 12   351.0    357.3   360.0  178.53     4441   13.5   1.00   4.214e+5  0.98  1.169e+5    Yes
 13   360.0    364.5   367.0  182.13     8335    6.1   1.00   8.050e+5  0.94  9.593e+4    Yes
 14   409.0    413.1   419.0  206.46    25828    2.5   1.00   2.788e+6  1.01  1.269e+5    Yes
 15   421.0    422.9   425.0  211.38      643   51.8   1.00   7.088e+4  0.96  4.510e+4     No
 16   429.0    432.6   436.0  216.21      872   48.1   1.00   9.814e+4  1.04  6.908e+4     No
 17   455.0    457.0   459.0  228.44      978   34.3   1.00   1.155e+5  0.96  3.868e+4    Yes
 18   494.0    498.0   501.0  248.90     3994   10.0   1.00   5.089e+5  1.07  5.739e+4    Yes
 19   505.0    508.7   516.0  254.28     7014    7.9   1.30   9.106e+5  1.09  8.394e+4     No
 20   518.0    522.9   527.0  261.39     5350    8.9   1.00   7.118e+5  1.10  6.790e+4     No
 21   526.0    531.2   534.0  265.53   108306    0.8   2.76   1.461e+7  1.07  1.633e+5     No
 22   534.0    535.9   540.0  267.91     4022   18.3   4.06   5.470e+5  1.07  4.787e+4    Yes
 23   549.0    551.9   553.0  275.87     1093   31.9   1.36   1.527e+5  1.11  3.075e+4    Yes
 24   553.0    557.7   561.0  278.79    18156    2.1   1.00   2.558e+6  1.11  7.124e+4    Yes
 25   570.0    572.3   574.0  286.11      353   77.8   1.00   5.094e+4  1.03  2.904e+4     No
 26   577.0    580.2   581.0  290.02     8939    4.6   1.00   1.304e+6  1.03  3.757e+4     No
 27   581.0    582.4   585.0  291.13     3229   12.5   1.00   4.728e+5  1.03  3.441e+4     No
 28   585.0    588.2   593.0  294.06     1463   25.9   1.00   2.162e+5  1.03  5.242e+4    Yes
 29   594.0    600.2   602.0  300.04    55560    1.1   1.00   8.353e+6  1.11  1.056e+5    Yes
 30   602.0    604.8   609.0  302.33    10754    3.6   1.00   1.628e+6  1.11  5.948e+4    Yes
 31   610.0    614.8   617.0  307.37     1827   19.6   1.00   2.807e+5  1.05  4.633e+4     No
 32   627.0    630.5   633.0  315.21      437   80.6   1.00   6.868e+4  1.06  3.686e+4     No
 33   671.0    678.0   681.0  338.96     2522   20.5   1.93   4.226e+5  1.20  5.362e+4    Yes
 34   689.0    692.9   696.0  346.42     8509    4.3   1.17   1.453e+6  1.15  4.055e+4    Yes
 35   725.0    728.7   732.0  364.33     2691   10.7   1.00   4.807e+5  1.12  2.809e+4    Yes
 36   743.0    746.9   751.0  373.44      728   38.5   1.00   1.330e+5  1.25  2.718e+4     No
 37   751.0    753.3   755.0  376.65      464   49.4   1.00   8.551e+4  1.13  1.465e+4     No
 38   755.0    759.7   763.0  379.81     2670    9.3   1.00   4.948e+5  1.13  2.750e+4     No
 39   773.0    775.7   779.0  387.81      713   32.4   1.00   1.346e+5  1.27  1.911e+4    Yes
 40   781.0    784.8   787.0  392.38      503   43.9   1.00   9.607e+4  1.17  1.795e+4     No
 41   793.0    796.0   803.0  398.00     2018   14.9   1.00   3.902e+5  1.28  2.746e+4     No
 42   805.0    809.7   816.0  404.83     2664   11.9   1.00   5.234e+5  1.16  2.956e+4    Yes
 43   817.0    821.2   825.0  410.61      977   25.0   1.00   1.946e+5  1.29  1.989e+4    Yes
 44   836.0    838.4   841.0  419.19      527   36.6   1.00   1.071e+5  1.18  1.248e+4     No
 45   842.0    846.2   849.0  423.08      949   25.4   1.00   1.945e+5  1.31  1.652e+4     No
 46   859.0    865.2   869.0  432.63     6004    4.7   1.00   1.255e+6  1.20  2.596e+4    Yes
 47   870.0    874.8   881.0  437.38      427   59.8   1.00   9.023e+4  1.33  2.143e+4     No
 48   882.0    888.5   891.0  444.27     3743    6.4   1.33   8.024e+5  1.33  2.063e+4    Yes
 49   891.0    894.2   897.0  447.09     1037   19.6   1.00   2.238e+5  1.33  1.271e+4     No
 50   903.0    906.6   911.0  453.32     1667   13.7   1.00   3.642e+5  1.35  1.594e+4     No
 51   924.0    929.2   936.0  464.64     9555    3.2   1.00   2.136e+6  1.28  2.973e+4     No
 52   945.0    951.0   951.0  475.55     4095    6.0   1.16   9.357e+5  1.27  1.520e+4    Yes
 53   951.0    954.5   958.0  477.29    62000    0.9   1.00   1.421e+7  1.27  7.708e+4    Yes
 54   958.0    961.0   963.0  480.53     3206    7.4   1.10   7.398e+5  1.27  1.315e+4    Yes
